"id","name","screen_name","description","followers_count","friends_count","favorites_count","listed_count","created_at"
263280237,Rach,RachelMSchubert,|| CGM ||,467,794,16609,2,2011-03-09 00:00:00
264110657,brian mac gabhann,Clannmore,Ex Belfast,88,270,585,4,2011-03-11 00:00:00
264447324,N Y L L A,Astoldby_Nylla,| vulnerability is my superpower | sophistiratchet|♐️,1721,2552,61324,5,2011-03-11 00:00:00
264484030,Jenni ☾,SS_Loser,if I am lost it’s only for a little while,459,145,106219,4,2011-03-11 00:00:00
265103581,#vindicateguccimane,NGD_2,"O'er the land of the free and the home of the DAB! RTs and tweets ≠ endorsements or anything, for that matter. Parody Account..or not..who knows? #savethebees",23,281,68,0,2011-03-12 00:00:00
265370049,Jerry Colen,JerryColen,"Florida Attorney,Estate Planning; Real Estate, Wills, Truss, Probate. Lecturer on legal matters & Civil War. Centrist. Skeptical. Retweets not endorsement.",207,402,7607,19,2011-03-13 00:00:00
266246270,Lexie,_Lexatron,actually 4 cats in a human suit,201,191,6309,1,2011-03-14 00:00:00
266853468,patrick,patmahogna,please disregard everything i tweet,569,785,6771,5,2011-03-15 00:00:00
267415782,Fernando Almenara,falmenara,Starting a revolution in car rentals. It's called MyTripCar. CEO.,233,879,260,26,2011-03-16 00:00:00
268342668,justin goldsman,justingoldsman,UMiami 2015. Gator M.Ed 2017. Phi delta theta. educator. President and founder of Our Revolution Essex County NJ. progressive activist.,527,1634,11699,5,2011-03-18 00:00:00
269468351,J Michael Schultz,JMSchultzCFRE,"Executive Director, Hospital Foundations within The Office of Philanthropy, Legacy Health.",107,141,134,6,2011-03-20 00:00:00
269840073,yes,DalyBeastMode,,261,2626,4467,2,2011-03-21 00:00:00
270120039,Rachel,rachelphlegm,roman candle of the wild.,373,917,43623,15,2011-03-21 00:00:00
270910254,Corey,reblbass,,865,3581,84323,0,2011-03-23 00:00:00
271120971,Faisal Lutchmedial,faisallutch,I write things. Currently working on @RansomCBS,444,1091,1900,15,2011-03-23 00:00:00
271140362,Mr. Theron,LVuittonForever,Who the hell invited you,255,285,2117,3,2011-03-23 00:00:00
274736684,Timothy C.,Granitepolitics,New Hampshire. Politics. Photography. Running. Occasional combinations thereof.,448,276,4892,11,2011-03-30 00:00:00
275026805,Jennifer,RAINQUEEN04,"Cabot Witch, Political AF, always to the left.",411,1059,4720,30,2011-03-31 00:00:00
275562334,Evamarie Socha,ecsocha,"Communications director at NDIA. PA native loves DC. Devout Steelers fan, Polish princess, great cook, wine snob, makes a mean cocktail. Tweets are my own.",359,632,2335,14,2011-04-01 00:00:00
275639243,DentalInsuranceStore,ToothTeller,"Free instant quotes are just a click away! http://t.co/cm6oiCMYRS Get the whole tooth about dental choice on our blog, http://t.co/rmyRJ26FWa.",1923,2134,954,44,2011-04-01 00:00:00
276208287,Rían Glynn,RiansNotHere,Sport Psychology. Wannabe comedian. My parents third favourite disappointment. Irish,196,1090,660,12,2011-04-02 00:00:00
276991521,Conor Fortune,WritesRights,"Journalist & editor. Senior Comms Adviser on Crisis @amnesty. Past @HRW, @banclusterbombs, @UN. Rotary Peace Fellow & arms control geek. Usual caveats apply.",5146,5341,29749,224,2011-04-04 00:00:00
276998242,David Binder,fivebinders,Passionate defender of equal rights for all. Love photography and being a citizen of the world. Father to three wonderful sons.,75,302,19749,0,2011-04-04 00:00:00
278274880,Carole Becker,cabecker1,#Resist #FBR #Bluewave  🌊🌊#theresistance Why do I keep getting suspended for telling the truth about that f'ing moron Trump?,827,1102,1579,1,2011-04-06 00:00:00
278711350,zing,zinggy1,,127,94,245,7,2011-04-07 00:00:00
278796233,Collin Prince,Collin_Prince,Senior Consultant with Investors Group Financial Services Inc.,36,55,51,6,2011-04-07 00:00:00
279292661,Albert Bowes,albert_bowes,"NBA/pop culture/SF&F junkie. Boosting (mostly) cute animals, writers/books, & NBA. 2019 goal: Spartan Race Trifecta! He/him",230,787,20598,9,2011-04-08 00:00:00
280219991,Mohammed,mohammus,I’m only human. #Arsenal,3996,881,2379,17,2011-04-10 00:00:00
282153230,Labdrive2,Labdrive2,,24,26,5664,1,2011-04-14 00:00:00
282537751,Lee,RLeeEllis,BSc Student @ UJ. Aspiring Scientist/Medical Technician. Animal and Dog lover. My mission is to learn something new everyday. [Faith•Hope•Believe•♥•in the God],137,72,7,1,2011-04-15 00:00:00
282783298,Harry Parker,RaidersHLP,Transplanted Memphian- Member of the Raider Nation- Tiger fan. Denny Hamlin #11- Cubs . Grizzlies.,2234,3044,21404,51,2011-04-15 00:00:00
282785325,ADEDOYIN  ODEWADE H,ADEDOYINJUWON,"I am very warm& friendly person with a good sense of humour, passionate &life is magical,I’m very spontaneous &adventurous. A Chelsea FC supporter.",248,1206,11296,7,2011-04-15 00:00:00
282915591,Michelaine,Michelaine16,,1,8,2,0,2011-04-16 00:00:00
283204759,Dagmar Arain,Arain_Miranda14,just a visionary,439,149,2686,11,2011-04-16 00:00:00
286319515,Holly Grigg-Spall,hollygriggspall,Author of 'Sweetening the Pill: Or How We Got Hooked On Hormonal Birth Control' // You tell me,2813,4999,11757,78,2011-04-22 00:00:00
286842560,Millicent Van Zyl Maisela,MillicentDJ,"peoples person, sweet and straight forward",9,65,9,0,2011-04-23 00:00:00
287450557,kyle,JustSchmitten,“well that just slays my ass”,1800,894,34934,22,2011-04-24 00:00:00
287593991,Harsh Kumar,hrsgrenade,"unfortunately, without meet me personally, everything is going to be a superficial in my bio. I almost love everything n believes in improving myself.",183,1349,2015,4,2011-04-25 00:00:00
288118834,Shawn Byabato,SeanShawn2011,"Insta: @shawnsean777                           
strivin', grindin' no matter what.

out here tryna live my best life. and tryna help others live their best life",71,92,4757,0,2011-04-26 00:00:00
288398803,Brunno Lara,morgo2508,M.D. - TRIUNVIRATO,144,330,748,0,2011-04-26 00:00:00
289044386,#ResistHate&Racism,DeelightRI,"Like a pebble thrown in water, Kindness has a ripple effect… 🔆Working together to make our world a better place for all by saying NO to Racism and Hate!",2474,2449,53269,84,2011-04-27 00:00:00
290187508,Robbie,rjmedwed,Middle school Bible + Jewish law teacher. I sometimes write articles about cocktails and LGBTQ stuff. I like to be outside a lot. Very much gay. He/Him,2676,448,17720,131,2011-04-29 00:00:00
290861413,BuzzwordHit,BuzzwordHit,"Strong Pro-Life, strong pro Family, Strong Tea Party Christian Conservative.",81,540,58,4,2011-04-30 00:00:00
292020422,SBJ.EE,sbj_ee,"Purdue BSEE 1996, EIT, Qualified to sit for PE, Hardware Engineer, Software Engineer, Embedded Systems Engineer, Large Scale Systems Engineering",19,101,79,0,2011-05-02 00:00:00
293182917,Daniel Whalley,StokieWhalley,,309,283,10956,0,2011-05-04 00:00:00
295458295,sarah johnson,sarahhvictoriaa,,610,606,6771,2,2011-05-08 00:00:00
297107396,Gloria Lorenzi,Usafla,"USAF 7/77-6/83, DOD 8/93-3/07, DOE 3/07-8/12 retired. #TheResistance#FBR",498,639,5072,1,2011-05-11 00:00:00
297232689,Dani,SCARYSP1C3,stronger than papa's old brandy,509,198,3950,9,2011-05-12 00:00:00
297960681,CoventryUTC,CoventryUTC,Urban Traffic Control for Coventry. We monitor the city's traffic light systems and make sure traffic keeps moving for you. Account monitored 7am - 6pm Mon-Fri,1989,87,23,27,2011-05-13 00:00:00
298612277,DEBABRAT JENA,DEBABRATJENA,"pro Indian ,pro Modi, pro development, support new India,hate anti national, I hate the word secular,liberal and the people of double standards .Love travelling",110,404,5396,0,2011-05-14 00:00:00
299444948,young efra / lil indigo,NoWay_Ho_Sey,"I'm good, I’m not really sure of much but I’ll try and make you laugh.",338,452,6251,1,2011-05-15 00:00:00
300783377,Sharman Prince,SharmanPrince,Maybe I don't suck ...,259,594,21,5,2011-05-18 00:00:00
301056845,Jenny Clarke,DottedCrotchet,"Living in sunny Sussex by the sea I keep the ends of the day apart by being a cyber-PA and transcriber. Member of Brighton Festival Chorus, amongst others.",37,75,178,2,2011-05-18 00:00:00
301282129,Yayi,WHHYEHM,SC why_em| 🌕🌖🌗🌘🌑🌒🌓🌔|🇲🇽|☀️♊️|🌜♋️|,140,106,896,1,2011-05-19 00:00:00
302022836,Oaktree Financial,OaktreeFA,"Securities through @CommonwealthFN, member http://SIPC.org, http://FINRA.org Terms of Use http://bit.ly/1wNVKCs",238,587,432,31,2011-05-20 00:00:00
302319026,jen,jensangas,I have lost all capacity for rational thought.,40,350,3757,2,2011-05-20 00:00:00
302959128,J-Stark,TheRealJStark,I can do all things through Christ who strengthens me. Philippians 4:13 #MCFC #Broncos #Lakers #FSU #Avs #Duke #Yankees #ECUAlumni #66ers My tweets my opinion,432,306,2587,27,2011-05-21 00:00:00
303827284,Graham Moss,Inclinepress,"Guerrilla gardener, dog walker, letterpress printer & private press publisher. I seed and weed, make the books, walk Skipper & Red. Consider me a foreigner.",2445,1299,13626,400,2011-05-23 00:00:00
304071494,Jimmy Smith,JimmySmith1997,"21 Years old // #Bafc #mufc #Barca ⚽️ // #Greenbay #packers 🏈 // Rap music 🎵🎤 // #WWE #NXT #ROH #NJPW #Fightclubpro",941,1766,14015,12,2011-05-23 00:00:00
304556726,talanta1,tonytalanta,,278,541,32,0,2011-05-24 00:00:00
304932000,Jason M Trent,TrentTeam,"President of Trent & Associates, Insurance & Financial. Father of 3 great young men, Noah, Caleb, & Zach. Husband to an amazing wife, Kellie. Christ follower.",173,340,170,1,2011-05-25 00:00:00
306138749,Grifflock Jr©thefuk,spugggJr,Alumnae Glendale Community College  in the Arts/Audio Production,6,129,762,8,2011-05-27 00:00:00
306836984,ceeblue,bigcocobean,I want my country back,282,738,7161,3,2011-05-28 00:00:00
308602045,Kali Hopkins,Kalih1027,LV,449,487,56379,3,2011-05-31 00:00:00
309847921,Rachel Silva,rachelisasilva,follow for more annoying tweets,160,142,7578,1,2011-06-02 00:00:00
310310458,"Sandra D. Adams, CFP",Sandy_CenterFP,"Lead Financial Planner, @centerfinplan CFP® Disclaimer: http://raymondjames.com/smicd.htm",464,399,4086,43,2011-06-03 00:00:00
312028960,Sam Dargue,darguesam,Politics grad @UniOfYork turned town planner @unibirmingham. Libertarian-leaning Tory. Aston Villa fan. Somewhere in W12. 🇬🇧🍻,273,927,6113,1,2011-06-06 00:00:00
312907926,DORA Colorado,DORAColorado,"As the #StateofCO's regulatory department, we promote a fair and competitive business environment. Consumer protection is our mission. RTs are not endorsements.",1559,439,362,105,2011-06-07 00:00:00
313946788,Linda3,mastrolyn,,7119,7711,53788,3,2011-06-09 00:00:00
314793078,Hard Barnin’ Gritty,HardBarnin,Physician. Husband. Runner. Golfer. Hawk 'Em. War Eagle.,152,976,4361,8,2011-06-10 00:00:00
315539955,M Simpson,Tlaluk,Breaking from ignorance is often too painful a process for the weak.,146,278,3574,1,2011-06-11 00:00:00
316009257,Karen  Pearce,FairMountain,"Mother. Grandmother. Retired teacher. Nature enthusiast. History buff. I am always looking for new ways to connect  reading, writing, and nature.",1889,1574,138764,86,2011-06-12 00:00:00
316820960,CLRowekamp,CLRowekamp,"#QFDShadowbanned #NotABot 💯% #TRUMP MAMA, pet lover #COVFEFE #MAGA #Christian ✝️❤️🇺🇸 #TrumpTrain 🚂 #Election2020 #FreeThomasWictor
Header credit: Tim Wictor",3014,3230,30189,0,2011-06-13 00:00:00
317369181,Gordon Snyder,GordonSnyder,,71,26,1,0,2011-06-14 00:00:00
318104847,Roxana Elisa Videla,RoxanaVidela,"Cristiana de la Iglesia Episcopal, esposa feliz, mami de cuatro y abuela de Mateo y Maïa. Estudiante de Teología. El Señor es mi pastor nada me falta 🙏🏼",89,118,4366,0,2011-06-15 00:00:00
318470692,Celeste,CelesteABradley,"Pastry Chef. Foreknown, predestined, called, justified, glorified. #SetTheCaptivesFree. #CareForTheWidowed. #LoveTheOrphan.",725,274,14771,7,2011-06-16 00:00:00
321936991,Rhonda,Rhonda186,,76,300,8877,0,2011-06-22 00:00:00
322183927,Carlos Flores,Flo1788,,353,1597,377,2,2011-06-22 00:00:00
325883493,bossqueenbree,bridgibee,IG: bridgibee .                                                                   💅🏽🍯💰🌶👑|📚University of Pretoria,2165,1652,317,3,2011-06-28 00:00:00
325892557,Ki,kiounistoocold,BELIEVER🙏🏾|Owner of TooColdTraining | CPT|Health and Wellness coach| @herbalife IG@kiounistoocold FB@kiounistoocold SC @ktc31 | SCM❤️💍 | ETBUalum,1788,983,8584,4,2011-06-28 00:00:00
328655067,karen,zelayakaren,ig: _kaarrrenn | 🇸🇻,924,434,11797,1,2011-07-03 00:00:00
329419464,Ricky Milliner,Milliner06,Wolf Pack blogger. Season ticket holder for UConn Hockey & #HWP. Also a fan of the Yard Goats. Avid food lover. UConn 20. #TwitterBlueShirts #NYR #HartfordHasIt,2257,1310,60003,54,2011-07-04 00:00:00
331358083,yesdog,kaylayesdog,we are in a new chapter now. // let life happen ✨ (ps watch @thesecret) (@mylesskywaka 💕),517,607,42791,3,2011-07-07 00:00:00
331367568,Cody Reed,cody6202000,"OSU '13 (Psych, Econ/WGSS), 🏳️‍🌈, #antitheist & #socialist. Regional @PBATour, Misanthropic and vulgar cynic. I worship @TheGeorgeCarlin & @rushtheband.",639,329,140881,0,2011-07-07 00:00:00
331555530,Janice,Jannie_Zim,,51,107,54,0,2011-07-08 00:00:00
332408951,Ryan A Murphy,TheRyanAMurphy,You are now about to witness the strength of street knowledge.,267,467,1188,0,2011-07-09 00:00:00
334486418,Gabrielle Guerra,gabby_elisee,ғᴏʟʟᴏᴡ ᴍᴇ ᴏɴ ɪɴsᴛᴀ @ɢᴀʙʀɪᴇʟʟᴇ_ɢᴜᴇʀʀᴀ ✰ ᴠɪɴᴛᴀɢᴇ + ᴇᴀʀᴛʜ ʟᴏᴠᴇʀ ♻︎ ✰ ɢʏƿṡʏ ṡọȗĿ ✦ ✰ ᴅᴇsɪɢɴᴇʀ ʙʏ ᴅᴀʏ ✺ ✰ ʜᴀɪʀ ᴄᴏɴsᴜʟᴛᴀɴᴛ ʙʏ ɴɪɢʜᴛ ☾,138,316,1204,2,2011-07-13 00:00:00
336516033,leonard nazitwere,Avatarlion,,3,49,0,0,2011-07-16 00:00:00
337466417,G WiLS0N,G_Wilson101,Arguably average,214,652,9349,5,2011-07-17 00:00:00
338390963,Gary Murphy,murphdog1892,,2,66,24,0,2011-07-19 00:00:00
338644908,erin jenkins,estarrjenk,,17,93,304,0,2011-07-19 00:00:00
339573735,Ravi,TankRavi,ll वंन्देमातरम्  ll,625,1041,447,58,2011-07-21 00:00:00
340406590,Richard Sutherland,templeofsaints,,88,128,3277,4,2011-07-22 00:00:00
340563794,Parzival,arthzed,,650,409,24657,2,2011-07-22 00:00:00
340670283,Sam Seg,SES_3,dude with a fam doin our thing. typos happen.,175,958,55064,0,2011-07-22 00:00:00
342094376,Dennis lasko,dennis1160,,13,9,3,4,2011-07-25 00:00:00
343244992,Sailor Jupiter,salwamanderr,🐉 fighting evil by moonlight,666,299,14975,11,2011-07-27 00:00:00
344828864,Gabriel_Votes,Gabriel_Votes,What happened to the party of fiscal resp? 1.5 T giveaway! GOP has been co-opted by fascist. Get out now! I did. #stopFascism #VoteBlue,5410,5457,11884,3,2011-07-29 00:00:00
346292006,MerkuryNj,MerkuryNj,"dont follow if you dont like anime, hentai, or trump.",74,554,8872,5,2011-07-31 00:00:00
346698260,Kortney Beachler,Kortney_Ann,,845,667,6551,6,2011-08-01 00:00:00
347534048,BABA LOVER,reyaahn,Like they say don't judge me  be for knowing me get to know me befor u judge me.........☺,112,192,41,1,2011-08-02 00:00:00
347936797,𝓃𝓇. ♥,peachyycakess,sagittarius ☉ | cancer☽ | sagittarius ↑,874,439,57077,3,2011-08-03 00:00:00
347990355,News365.co.za,news365coza,South African news and celeb gossip,11753,744,62,63,2011-08-03 00:00:00
348225618,Helen Mora,kand3egirl,» CSUN '16 • ΦΜ ♡ «,420,444,2449,2,2011-08-03 00:00:00
348312925,Marquita Love,MarquitaLove,Exploring...,311,317,10116,4,2011-08-04 00:00:00
348733706,Genie O'Regan,genieoregan,Ireland is a corrupt rock of festering putridness. Retweets do NOT always mean I agree with content ... they are just retweets.,950,916,3265,11,2011-08-04 00:00:00
348783675,Melissa Marrion,MelissaMarrion,"Pianist,  Professor Emerita VCU Music Dept. Richmond VA.",178,488,12843,1,2011-08-04 00:00:00
349252150,Mary Caroline Ⓥ,C_LineManers,pit bull mom & advocate. VEGAN. Protector of the Earth. Professional rocker of boats,158,127,2113,3,2011-08-05 00:00:00
349708848,N Schwartz,nomali11,,71,455,2608,6,2011-08-06 00:00:00
349749107,Jess,McGovernx3,stay sharp & far from timid,1088,598,37914,4,2011-08-06 00:00:00
351086401,actually it's Steve's monster,stevereadsnews,"Bleeding heart lefty from Nova Scotia, living in Massachusetts. I like videogames and very problematic old comic books. Pronouns are he and his.",139,1168,25039,4,2011-08-08 00:00:00
351093750,Feisty free red,feisty_free_red,Ginger - travel - world peace ☮️❤️✈️,91,77,19439,1,2011-08-08 00:00:00
351951267,Peirce Healthcare,PC_Healthcare,"Official Twitter handle for @PeirceCollege's healthcare degree programs. Tweets by Dr. Stephanie Donovan, Associate Professor & Faculty Chair, Health Programs.",104,89,21,1,2011-08-09 00:00:00
352246532,Kagz ❤,joykagwiria,All men must die but first... we LIVE!!,1366,1242,219,10,2011-08-10 00:00:00
352277391,Hartpury University Animal,HartpuryAnimal,"Official page of the Department of Animal at @Hartpury University. Sharing news, research, conferences and job opportunities.",577,238,151,20,2011-08-10 00:00:00
352407394,SonOfBenin,Malik_Blvd,Dwyane Wade Is The GOAT. From the 22s tumblr: http://lenarcissus.tumblr.com/,118,145,9717,2,2011-08-10 00:00:00
352795216,Judy Skog,SkogJ,,48,12,353,6,2011-08-10 00:00:00
353423649,Kyle Waldron,K_WAL97,(21) local trash who’s into video games. Computer Science major. 12/21/2017 TDILO❤️,280,928,14480,0,2011-08-11 00:00:00
